id,gid,x,y,v_x,v_y,radius,time
5,5,-5.522487,-5.521106,0.518503,0.528686,0.500000,0.400000
6,6,0.001078,-7.803422,0.008232,0.766879,0.500000,0.400000
7,7,5.539634,-5.539373,-0.444077,0.445158,0.500000,0.400000
0,0,7.773063,0.000346,-0.790563,0.002074,0.500000,0.450000
1,1,5.519183,5.519086,-0.454153,-0.454167,0.500000,0.450000
2,2,0.001718,7.765328,0.011359,-0.811364,0.500000,0.450000
3,3,-5.497996,5.496347,0.540005,-0.549450,0.500000,0.450000
4,4,-7.801496,0.000038,0.656974,-0.000253,0.500000,0.450000
5,5,-5.494946,-5.492960,0.550828,0.562923,0.500000,0.450000
6,6,0.001614,-7.762425,0.010717,0.819936,0.500000,0.450000
7,7,5.516467,-5.516172,-0.463344,0.464018,0.500000,0.450000
0,0,7.730906,0.000475,-0.843140,0.002592,0.500000,0.500000
1,1,5.495848,5.495767,-0.466699,-0.466376,0.500000,0.500000
2,2,0.002472,7.722307,0.015072,-0.860405,0.500000,0.500000
3,3,-5.469653,5.467464,0.566868,-0.577653,0.500000,0.500000
4,4,-7.767641,0.000003,0.677100,-0.000701,0.500000,0.500000
5,5,-5.466006,-5.463305,0.578802,0.593114,0.500000,0.500000
6,6,0.002321,-7.718994,0.014148,0.868611,0.500000,0.500000
7,7,5.492646,-5.492339,-0.476430,0.476665,0.500000,0.500000
0,0,7.686132,0.000638,-0.895474,0.003254,0.500000,0.550000
1,1,5.472149,5.472084,-0.473974,-0.473667,0.500000,0.550000
2,2,0.003491,7.676961,0.020382,-0.906922,0.500000,0.550000
3,3,-5.440154,5.437350,0.589968,-0.602281,0.500000,0.550000
4,4,-7.733129,-0.000064,0.690242,-0.001334,0.500000,0.550000
5,5,-5.435852,-5.432299,0.603072,0.620101,0.500000,0.550000
6,6,0.003275,-7.673273,0.019073,0.914425,0.500000,0.550000
7,7,5.468442,-5.468130,-0.484066,0.484184,0.500000,0.550000
0,0,7.638670,0.000844,-0.949243,0.004121,0.500000,0.600000
1,1,5.448298,5.448200,-0.477029,-0.477679,0.500000,0.600000
2,2,0.004893,7.629345,0.028041,-0.952327,0.500000,0.600000
3,3,-5.409661,5.406157,0.609865,-0.623867,0.500000,0.600000
4,4,-7.698253,-0.000174,0.697516,-0.002201,0.500000,0.600000
5,5,-5.404644,-5.400072,0.624161,0.644548,0.500000,0.600000
6,6,0.004586,-7.625335,0.026224,0.958759,0.500000,0.600000
7,7,5.444084,-5.443724,-0.487170,0.488128,0.500000,0.600000
0,0,7.588413,0.001110,-1.005132,0.005311,0.500000,0.650000
1,1,5.424416,5.424140,-0.477637,-0.481207,0.500000,0.650000
2,2,0.006844,7.579456,0.039022,-0.997782,0.500000,0.650000
3,3,-5.378308,5.374021,0.627063,-0.642715,0.500000,0.650000
4,4,-7.663250,-0.000342,0.700073,-0.003364,0.500000,0.650000
5,5,-5.372519,-5.366726,0.642498,0.666920,0.500000,0.650000
6,6,0.006414,-7.575197,0.036552,1.002757,0.500000,0.650000
7,7,5.419721,-5.419168,-0.487265,0.491108,0.500000,0.650000
0,0,7.535452,0.001504,-1.059223,0.007894,0.500000,0.700000
1,1,5.400391,5.399587,-0.480500,-0.491052,0.500000,0.700000
2,2,0.009568,7.527260,0.054466,-1.043922,0.500000,0.700000
3,3,-5.346203,5.341077,0.642100,-0.658883,0.500000,0.700000
4,4,-7.628291,-0.000587,0.699162,-0.004904,0.500000,0.700000
5,5,-5.339596,-5.332353,0.658460,0.687466,0.500000,0.700000
6,6,0.008971,-7.522842,0.051151,1.047114,0.500000,0.700000
7,7,5.395324,-5.394233,-0.487938,0.498706,0.500000,0.700000
0,0,7.481224,0.001861,-1.084570,0.007136,0.500000,0.750000
1,1,5.375413,5.374169,-0.499556,-0.508356,0.500000,0.750000
2,2,0.013289,7.472734,0.074424,-1.090514,0.500000,0.750000
3,3,-5.313420,5.307466,0.655667,-0.672219,0.500000,0.750000
4,4,-7.593483,-0.000933,0.696170,-0.006920,0.500000,0.750000
5,5,-5.305973,-5.297042,0.672454,0.706220,0.500000,0.750000
6,6,0.012489,-7.468252,0.070351,1.091787,0.500000,0.750000
7,7,5.370071,-5.368406,-0.505050,0.516529,0.500000,0.750000
0,0,7.425855,0.002184,-1.107382,0.006450,0.500000,0.800000
1,1,5.349528,5.348109,-0.517703,-0.521203,0.500000,0.800000
2,2,0.017940,7.415774,0.093022,-1.139194,0.500000,0.800000
3,3,-5.279988,5.273338,0.668622,-0.682546,0.500000,0.800000
4,4,-7.558850,-0.001409,0.692652,-0.009517,0.500000,0.800000
5,5,-5.271728,-5.260885,0.684902,0.723135,0.500000,0.800000
6,6,0.016854,-7.411346,0.087305,1.138127,0.500000,0.800000
7,7,5.344092,-5.341930,-0.519593,0.529529,0.500000,0.800000
0,0,7.369459,0.002475,-1.127912,0.005831,0.500000,0.850000
1,1,5.322129,5.320553,-0.547973,-0.551114,0.500000,0.850000
2,2,0.024052,7.357306,0.122238,-1.169374,0.500000,0.850000
3,3,-5.245918,5.238850,0.681406,-0.689766,0.500000,0.850000
4,4,-7.524335,-0.002050,0.690307,-0.012810,0.500000,0.850000
5,5,-5.236956,-5.223969,0.695443,0.738318,0.500000,0.850000
6,6,0.022921,-7.353129,0.121346,1.164332,0.500000,0.850000
7,7,5.316523,-5.313912,-0.551362,0.560365,0.500000,0.850000
0,0,7.312140,0.002739,-1.146390,0.005271,0.500000,0.900000
1,1,5.294886,5.292977,-0.544873,-0.551517,0.500000,0.900000
2,2,0.029788,7.295986,0.114727,-1.226393,0.500000,0.900000
3,3,-5.211151,5.204072,0.695341,-0.695559,0.500000,0.900000
4,4,-7.489799,-0.002893,0.690720,-0.016865,0.500000,0.900000
5,5,-5.201659,-5.186313,0.705936,0.753121,0.500000,0.900000
6,6,0.028619,-7.292353,0.113959,1.215530,0.500000,0.900000
7,7,5.289297,-5.285757,-0.544526,0.563089,0.500000,0.900000
0,0,7.253989,0.002977,-1.163020,0.004765,0.500000,0.950000
1,1,5.266264,5.264058,-0.572428,-0.578394,0.500000,0.950000
2,2,0.036627,7.233152,0.136774,-1.256668,0.500000,0.950000
3,3,-5.175759,5.169182,0.707836,-0.697809,0.500000,0.950000
4,4,-7.454971,-0.004012,0.696570,-0.022381,0.500000,0.950000
5,5,-5.166172,-5.147955,0.709749,0.767160,0.500000,0.950000
6,6,0.035839,-7.230341,0.144382,1.240236,0.500000,0.950000
7,7,5.260607,-5.256229,-0.573806,0.590563,0.500000,0.950000
0,0,7.195089,0.003192,-1.177987,0.004307,0.500000,1.000000
1,1,5.236403,5.233929,-0.597228,-0.602583,0.500000,1.000000
2,2,0.044111,7.168804,0.149690,-1.286965,0.500000,1.000000
3,3,-5.139518,5.134280,0.724827,-0.698036,0.500000,1.000000
4,4,-7.418772,-0.005215,0.723972,-0.024065,0.500000,1.000000
5,5,-5.131361,-5.109194,0.696209,0.775229,0.500000,1.000000
6,6,0.042581,-7.165504,0.134857,1.296738,0.500000,1.000000
7,7,5.232239,-5.227051,-0.567358,0.583553,0.500000,1.000000
0,0,7.134362,0.002198,-1.214535,-0.019889,0.500000,1.050000
1,1,5.206579,5.203900,-0.596472,-0.600570,0.500000,1.050000
2,2,0.051649,7.103026,0.150750,-1.315561,0.500000,1.050000
3,3,-5.101888,5.099523,0.752607,-0.695130,0.500000,1.050000
4,4,-7.383182,-0.006228,0.711792,-0.020263,0.500000,1.050000
5,5,-5.095154,-5.070712,0.724154,0.769624,0.500000,1.050000
6,6,0.050269,-7.099424,0.153756,1.321608,0.500000,1.050000
7,7,5.202521,-5.196603,-0.594361,0.608974,0.500000,1.050000
0,0,7.073145,0.001304,-1.224350,-0.017874,0.500000,1.100000
1,1,5.175636,5.172773,-0.618870,-0.622539,0.500000,1.100000
2,2,0.058411,7.037004,0.135248,-1.320447,0.500000,1.100000
3,3,-5.063342,5.063566,0.770920,-0.719147,0.500000,1.100000
4,4,-7.345246,-0.007136,0.758736,-0.018160,0.500000,1.100000
5,5,-5.059267,-5.032299,0.717728,0.768265,0.500000,1.100000
6,6,0.058641,-7.032054,0.167436,1.347392,0.500000,1.100000
7,7,5.171588,-5.165010,-0.618667,0.631851,0.500000,1.100000
0,0,7.014569,0.001870,-1.171509,0.011317,0.500000,1.150000
1,1,5.143684,5.140658,-0.639029,-0.642310,0.500000,1.150000
2,2,0.063946,6.972036,0.110690,-1.299350,0.500000,1.150000
3,3,-5.024421,5.027940,0.778417,-0.712519,0.500000,1.150000
4,4,-7.308164,-0.007549,0.741626,-0.008246,0.500000,1.150000
5,5,-5.020348,-4.993482,0.778383,0.776352,0.500000,1.150000
6,6,0.063791,-6.967111,0.102998,1.298868,0.500000,1.150000
7,7,5.140933,-5.133725,-0.613098,0.625713,0.500000,1.150000
0,0,6.957799,0.001777,-1.135419,-0.001857,0.500000,1.200000
1,1,5.113700,5.111712,-0.599680,-0.578911,0.500000,1.200000
2,2,0.066784,6.905882,0.056770,-1.323075,0.500000,1.200000
3,3,-4.986861,4.992439,0.751196,-0.710024,0.500000,1.200000
4,4,-7.268885,-0.007915,0.785586,-0.007334,0.500000,1.200000
5,5,-4.983224,-4.954502,0.742491,0.779588,0.500000,1.200000
6,6,0.068788,-6.903249,0.099949,1.277241,0.500000,1.200000
7,7,5.110319,-5.102994,-0.612269,0.614614,0.500000,1.200000
0,0,6.903077,0.002612,-1.094435,0.016700,0.500000,1.250000
1,1,5.083669,5.083007,-0.600624,-0.574105,0.500000,1.250000
2,2,0.068867,6.839783,0.041651,-1.321995,0.500000,1.250000
3,3,-4.948970,4.960024,0.757815,-0.648287,0.500000,1.250000
4,4,-7.231074,-0.008290,0.756214,-0.007490,0.500000,1.250000
5,5,-4.945720,-4.918030,0.750082,0.729436,0.500000,1.250000
6,6,0.073431,-6.840292,0.092861,1.259142,0.500000,1.250000
7,7,5.079575,-5.073134,-0.614882,0.597196,0.500000,1.250000
0,0,6.850694,0.004016,-1.047660,0.028078,0.500000,1.300000
1,1,5.053405,5.055031,-0.605276,-0.559511,0.500000,1.300000
2,2,0.067950,6.774772,-0.018338,-1.300216,0.500000,1.300000
3,3,-4.909035,4.928402,0.798702,-0.632456,0.500000,1.300000
4,4,-7.193712,-0.008741,0.747238,-0.009023,0.500000,1.300000
5,5,-4.908333,-4.883416,0.747728,0.692293,0.500000,1.300000
6,6,0.077815,-6.777799,0.087681,1.249846,0.500000,1.300000
7,7,5.048504,-5.044040,-0.621427,0.581882,0.500000,1.300000
0,0,6.800917,0.006179,-0.995543,0.043254,0.500000,1.350000
1,1,5.024518,5.028450,-0.577739,-0.531617,0.500000,1.350000
2,2,0.067431,6.708311,-0.010387,-1.329225,0.500000,1.350000
3,3,-4.873069,4.898353,0.719319,-0.600965,0.500000,1.350000
4,4,-7.155495,-0.008975,0.764342,-0.004675,0.500000,1.350000
5,5,-4.872962,-4.849886,0.707429,0.670600,0.500000,1.350000
6,6,0.081824,-6.715302,0.080179,1.249939,0.500000,1.350000
7,7,5.018551,-5.016349,-0.599053,0.553812,0.500000,1.350000
0,0,6.753708,0.009114,-0.944173,0.058711,0.500000,1.400000
1,1,4.996500,5.003059,-0.560367,-0.507823,0.500000,1.400000
2,2,0.064268,6.641757,-0.063244,-1.331082,0.500000,1.400000
3,3,-4.836355,4.868598,0.734276,-0.595108,0.500000,1.400000
4,4,-7.118068,-0.009088,0.748535,-0.002265,0.500000,1.400000
5,5,-4.838183,-4.818072,0.695575,0.636283,0.500000,1.400000
6,6,0.084913,-6.652329,0.061777,1.259477,0.500000,1.400000
7,7,4.989352,-4.989694,-0.583980,0.533103,0.500000,1.400000
0,0,6.708258,0.013260,-0.908993,0.082914,0.500000,1.450000
1,1,4.969137,4.979815,-0.547265,-0.464895,0.500000,1.450000
2,2,0.059618,6.574041,-0.093011,-1.354308,0.500000,1.450000
3,3,-4.798962,4.838678,0.747865,-0.598394,0.500000,1.450000
4,4,-7.081089,-0.008875,0.739581,0.004267,0.500000,1.450000
5,5,-4.802294,-4.786450,0.717780,0.632424,0.500000,1.450000
6,6,0.085251,-6.589856,0.006757,1.249444,0.500000,1.450000
7,7,4.960628,-4.964696,-0.574475,0.499955,0.500000,1.450000
0,0,6.662605,0.016837,-0.913074,0.071543,0.500000,1.500000
1,1,4.942173,4.958447,-0.539281,-0.427354,0.500000,1.500000
2,2,0.055406,6.506275,-0.084227,-1.355319,0.500000,1.500000
3,3,-4.760997,4.808243,0.759299,-0.608701,0.500000,1.500000
4,4,-7.044245,-0.008448,0.736888,0.008538,0.500000,1.500000
5,5,-4.767973,-4.756200,0.686418,0.605000,0.500000,1.500000
6,6,0.085727,-6.525863,0.009513,1.279869,0.500000,1.500000
7,7,4.932257,-4.940803,-0.567432,0.477876,0.500000,1.500000
0,0,6.616694,0.020015,-0.918208,0.063549,0.500000,1.550000
1,1,4.915560,4.938480,-0.532258,-0.399344,0.500000,1.550000
2,2,0.051592,6.438464,-0.076284,-1.356229,0.500000,1.550000
3,3,-4.722267,4.776928,0.774607,-0.626297,0.500000,1.550000
4,4,-7.007447,-0.007430,0.735963,0.020363,0.500000,1.550000
5,5,-4.732695,-4.725839,0.705557,0.607230,0.500000,1.550000
6,6,0.083705,-6.461944,-0.040439,1.278379,0.500000,1.550000
7,7,4.904210,-4.917613,-0.560938,0.463787,0.500000,1.550000
0,0,6.570328,0.022731,-0.927326,0.054326,0.500000,1.600000
1,1,4.889144,4.919552,-0.528311,-0.378551,0.500000,1.600000
2,2,0.050284,6.367977,-0.026175,-1.409734,0.500000,1.600000
3,3,-4.685682,4.747261,0.731692,-0.593341,0.500000,1.600000
4,4,-6.969688,-0.005932,0.755178,0.029948,0.500000,1.600000
5,5,-4.698640,-4.697276,0.681102,0.571254,0.500000,1.600000
6,6,0.081491,-6.395705,-0.044278,1.324772,0.500000,1.600000
7,7,4.876513,-4.894978,-0.553937,0.452696,0.500000,1.600000
0,0,6.523510,0.024963,-0.936357,0.044633,0.500000,1.650000
1,1,4.862942,4.901102,-0.524041,-0.369004,0.500000,1.650000
2,2,0.049084,6.297717,-0.023993,-1.405203,0.500000,1.650000
3,3,-4.647626,4.716874,0.761127,-0.607749,0.500000,1.650000
4,4,-6.932364,-0.004174,0.746485,0.035166,0.500000,1.650000
5,5,-4.663661,-4.668555,0.699577,0.574433,0.500000,1.650000
6,6,0.077026,-6.329150,-0.089287,1.331108,0.500000,1.650000
7,7,4.849233,-4.872585,-0.545595,0.447874,0.500000,1.650000
0,0,6.475987,0.026564,-0.950465,0.032029,0.500000,1.700000
1,1,4.836874,4.882937,-0.521361,-0.363295,0.500000,1.700000
2,2,0.047983,6.227661,-0.022020,-1.401125,0.500000,1.700000
3,3,-4.608367,4.685389,0.785178,-0.629705,0.500000,1.700000
4,4,-6.895111,-0.001986,0.745047,0.043757,0.500000,1.700000
5,5,-4.627990,-4.639503,0.713425,0.581029,0.500000,1.700000
6,6,0.070737,-6.261910,-0.125797,1.344806,0.500000,1.700000
7,7,4.822429,-4.850404,-0.536082,0.443607,0.500000,1.700000
0,0,6.429374,0.028726,-0.932260,0.043240,0.500000,1.750000
1,1,4.810728,4.864806,-0.522920,-0.362614,0.500000,1.750000
2,2,0.044996,6.156452,-0.059729,-1.424184,0.500000,1.750000
3,3,-4.568860,4.652799,0.790147,-0.651785,0.500000,1.750000
4,4,-6.856808,0.000578,0.766070,0.051290,0.500000,1.750000
5,5,-4.591803,-4.610076,0.723744,0.588535,0.500000,1.750000
6,6,0.063169,-6.193595,-0.151362,1.366297,0.500000,1.750000
7,7,4.796144,-4.828398,-0.525709,0.440135,0.500000,1.750000
0,0,6.379746,0.030585,-0.992560,0.037179,0.500000,1.800000
1,1,4.784283,4.847021,-0.528912,-0.355712,0.500000,1.800000
2,2,0.042289,6.085541,-0.054147,-1.418208,0.500000,1.800000
3,3,-4.528895,4.619307,0.799287,-0.669842,0.500000,1.800000
4,4,-6.819174,0.002445,0.752685,0.037324,0.500000,1.800000
5,5,-4.555072,-4.580462,0.734624,0.592289,0.500000,1.800000
6,6,0.057885,-6.124074,-0.105676,1.390408,0.500000,1.800000
7,7,4.770284,-4.806535,-0.517186,0.437252,0.500000,1.800000
0,0,6.330934,0.031515,-0.976237,0.018603,0.500000,1.850000
1,1,4.756380,4.827268,-0.558047,-0.395063,0.500000,1.850000
2,2,0.039834,6.014900,-0.049099,-1.412830,0.500000,1.850000
3,3,-4.487914,4.586372,0.819624,-0.658703,0.500000,1.850000
4,4,-6.780567,0.004617,0.772136,0.043450,0.500000,1.850000
5,5,-4.517878,-4.550545,0.743863,0.598344,0.500000,1.850000
6,6,0.050684,-6.053858,-0.144011,1.404318,0.500000,1.850000
7,7,4.744287,-4.783919,-0.519937,0.452321,0.500000,1.850000
0,0,6.279085,0.032139,-1.036973,0.012473,0.500000,1.900000
1,1,4.728786,4.808385,-0.551891,-0.377664,0.500000,1.900000
2,2,0.037607,5.944500,-0.044534,-1.407989,0.500000,1.900000
3,3,-4.446988,4.552458,0.818514,-0.678285,0.500000,1.900000
4,4,-6.741153,0.007148,0.788277,0.050609,0.500000,1.900000
5,5,-4.480361,-4.520434,0.750352,0.602216,0.500000,1.900000
6,6,0.044179,-5.983748,-0.130108,1.402211,0.500000,1.900000
7,7,4.719032,-4.761589,-0.505118,0.446595,0.500000,1.900000
0,0,6.231396,0.032329,-0.953783,0.003806,0.500000,1.950000
1,1,4.700309,4.789217,-0.569534,-0.383341,0.500000,1.950000
2,2,0.032504,5.873690,-0.102068,-1.416206,0.500000,1.950000
3,3,-4.405614,4.517785,0.827490,-0.693456,0.500000,1.950000
4,4,-6.701060,0.010079,0.801858,0.058636,0.500000,1.950000
5,5,-4.442445,-4.490300,0.758317,0.602680,0.500000,1.950000
6,6,0.035847,-5.912745,-0.166633,1.420060,0.500000,1.950000
7,7,4.693688,-4.738705,-0.506865,0.457692,0.500000,1.950000
0,0,6.180568,0.032608,-1.016566,0.005586,0.500000,2.000000
1,1,4.671338,4.770887,-0.579427,-0.366612,0.500000,2.000000
2,2,0.031512,5.799952,-0.019850,-1.474753,0.500000,2.000000
3,3,-4.367228,4.485663,0.767713,-0.642442,0.500000,2.000000
4,4,-6.662091,0.012027,0.779376,0.038958,0.500000,2.000000
5,5,-4.404285,-4.460280,0.763199,0.600388,0.500000,2.000000
6,6,0.030057,-5.840535,-0.115808,1.444206,0.500000,2.000000
7,7,4.669213,-4.716493,-0.489512,0.444227,0.500000,2.000000
0,0,6.130711,0.034040,-0.997139,0.028629,0.500000,2.050000
1,1,4.642181,4.752393,-0.583135,-0.369876,0.500000,2.050000
2,2,0.027846,5.725375,-0.073313,-1.491550,0.500000,2.050000
3,3,-4.327257,4.452759,0.799428,-0.658079,0.500000,2.050000
4,4,-6.623896,0.014075,0.763912,0.040958,0.500000,2.050000
5,5,-4.365524,-4.430019,0.775217,0.605220,0.500000,2.050000
6,6,0.024830,-5.768629,-0.104527,1.438111,0.500000,2.050000
7,7,4.644665,-4.693702,-0.490961,0.455819,0.500000,2.050000
0,0,6.078640,0.034427,-1.041410,0.007749,0.500000,2.100000
1,1,4.613065,4.734607,-0.582309,-0.355726,0.500000,2.100000
2,2,0.024535,5.651433,-0.066215,-1.478838,0.500000,2.100000
3,3,-4.287173,4.418949,0.801675,-0.676196,0.500000,2.100000
4,4,-6.584678,0.016148,0.784364,0.041459,0.500000,2.100000
5,5,-4.326620,-4.399375,0.778082,0.612887,0.500000,2.100000
6,6,0.020114,-5.696998,-0.094324,1.432626,0.500000,2.100000
7,7,4.620165,-4.670456,-0.490000,0.464917,0.500000,2.100000
0,0,6.027990,0.033603,-1.013013,-0.016487,0.500000,2.150000
1,1,4.582640,4.714946,-0.608510,-0.393209,0.500000,2.150000
2,2,0.021545,5.578063,-0.059794,-1.467397,0.500000,2.150000
3,3,-4.246270,4.386063,0.818051,-0.657722,0.500000,2.150000
4,4,-6.544727,0.018383,0.799018,0.044692,0.500000,2.150000
5,5,-4.287445,-4.368626,0.783504,0.614992,0.500000,2.150000
6,6,0.013083,-5.624454,-0.140619,1.450878,0.500000,2.150000
7,7,4.595746,-4.646818,-0.488374,0.472762,0.500000,2.150000
0,0,5.975267,0.032099,-1.054457,-0.030084,0.500000,2.200000
1,1,4.552658,4.696237,-0.599634,-0.374178,0.500000,2.200000
2,2,0.018846,5.505208,-0.053987,-1.457100,0.500000,2.200000
3,3,-4.205703,4.352190,0.811347,-0.677470,0.500000,2.200000
4,4,-6.504195,0.020842,0.810634,0.049185,0.500000,2.200000
5,5,-4.248077,-4.337833,0.787364,0.615847,0.500000,2.200000
6,6,0.006749,-5.552248,-0.126690,1.444116,0.500000,2.200000
7,7,4.571552,-4.622928,-0.483886,0.477808,0.500000,2.200000
0,0,5.924592,0.031680,-1.013497,-0.008375,0.500000,2.250000
1,1,4.521750,4.677532,-0.618156,-0.374107,0.500000,2.250000
2,2,0.013070,5.431869,-0.115517,-1.466786,0.500000,2.250000
3,3,-4.164722,4.317625,0.819616,-0.691291,0.500000,2.250000
4,4,-6.463194,0.023573,0.820012,0.054614,0.500000,2.250000
5,5,-4.208476,-4.307183,0.792005,0.612996,0.500000,2.250000
6,6,0.001044,-5.480347,-0.114090,1.438030,0.500000,2.250000
7,7,4.547590,-4.598795,-0.479238,0.482655,0.500000,2.250000
0,0,5.871871,0.030572,-1.054413,-0.022162,0.500000,2.300000
1,1,4.490152,4.657816,-0.631958,-0.394326,0.500000,2.300000
2,2,0.007868,5.359041,-0.104054,-1.456550,0.500000,2.300000
3,3,-4.122976,4.284221,0.834923,-0.668088,0.500000,2.300000
4,4,-6.421786,0.026593,0.828176,0.060409,0.500000,2.300000
5,5,-4.168749,-4.276794,0.794558,0.607792,0.500000,2.300000
6,6,-0.004090,-5.408719,-0.102692,1.432553,0.500000,2.300000
7,7,4.523944,-4.574410,-0.472914,0.487700,0.500000,2.300000
0,0,5.817361,0.029137,-1.090206,-0.028696,0.500000,2.350000
1,1,4.458900,4.638949,-0.625041,-0.377333,0.500000,2.350000
2,2,0.003183,5.286674,-0.093683,-1.447338,0.500000,2.350000
3,3,-4.081552,4.249770,0.828489,-0.689012,0.500000,2.350000
4,4,-6.380014,0.029928,0.835438,0.066693,0.500000,2.350000
5,5,-4.129042,-4.246658,0.794133,0.602721,0.500000,2.350000
6,6,-0.008709,-5.337338,-0.092380,1.427624,0.500000,2.350000
7,7,4.500713,-4.549798,-0.464619,0.492241,0.500000,2.350000
0,0,5.768502,0.027674,-0.977173,-0.029263,0.500000,2.400000
1,1,4.426389,4.618371,-0.650233,-0.411570,0.500000,2.400000
2,2,-0.004466,5.213628,-0.152997,-1.460928,0.500000,2.400000
3,3,-4.039361,4.216499,0.843819,-0.665411,0.500000,2.400000
4,4,-6.337923,0.033614,0.841812,0.073736,0.500000,2.400000
5,5,-4.089369,-4.216957,0.793460,0.594014,0.500000,2.400000
6,6,-0.016191,-5.264924,-0.149639,1.448276,0.500000,2.400000
7,7,4.477893,-4.524918,-0.456408,0.497598,0.500000,2.400000
0,0,5.717503,0.025007,-1.019994,-0.053349,0.500000,2.450000
1,1,4.394528,4.599740,-0.637205,-0.372610,0.500000,2.450000
2,2,-0.011347,5.141064,-0.137605,-1.451278,0.500000,2.450000
3,3,-3.997814,4.182061,0.830933,-0.688760,0.500000,2.450000
4,4,-6.295526,0.037679,0.847949,0.081289,0.500000,2.450000
5,5,-4.049902,-4.187684,0.789345,0.585466,0.500000,2.450000
