id,gid,x,y,v_x,v_y,radius,time
2,2,0.002209,7.409076,0.010280,-1.109644,0.500000,0.800000
3,3,-5.251225,5.251460,0.762328,-0.762991,0.500000,0.800000
4,4,-7.493051,-0.000669,0.942704,-0.002337,0.500000,0.800000
5,5,-5.242797,-5.242775,0.776217,0.780893,0.500000,0.800000
6,6,0.002166,-7.401052,0.010493,1.124263,0.500000,0.800000
7,7,5.294821,-5.295455,-0.677174,0.673458,0.500000,0.800000
0,0,7.372253,-0.000253,-1.110892,0.003072,0.500000,0.850000
1,1,5.270174,5.269929,-0.673092,-0.674845,0.500000,0.850000
2,2,0.002819,7.352349,0.012203,-1.134559,0.500000,0.850000
3,3,-5.212129,5.212424,0.781915,-0.780720,0.500000,0.850000
4,4,-7.444982,-0.000776,0.961368,-0.002147,0.500000,0.850000
5,5,-5.203249,-5.202830,0.790951,0.798892,0.500000,0.850000
6,6,0.002790,-7.343581,0.012467,1.149406,0.500000,0.850000
7,7,5.260276,-5.261115,-0.690901,0.686808,0.500000,0.850000
0,0,7.315533,0.000079,-1.134404,0.006646,0.500000,0.900000
1,1,5.235783,5.235459,-0.687819,-0.689396,0.500000,0.900000
2,2,0.003533,7.294504,0.014287,-1.156897,0.500000,0.900000
3,3,-5.172429,5.172582,0.793995,-0.796839,0.500000,0.900000
4,4,-7.395815,-0.000871,0.983354,-0.001897,0.500000,0.900000
5,5,-5.163055,-5.162073,0.803893,0.815143,0.500000,0.900000
6,6,0.003518,-7.284982,0.014557,1.171980,0.500000,0.900000
7,7,5.225166,-5.226210,-0.702195,0.698093,0.500000,0.900000
0,0,7.257113,0.000967,-1.168401,0.017758,0.500000,0.950000
1,1,5.200729,5.200335,-0.701074,-0.702491,0.500000,0.950000
2,2,0.004356,7.235655,0.016459,-1.176972,0.500000,0.950000
3,3,-5.131893,5.132024,0.810726,-0.811158,0.500000,0.950000
4,4,-7.345966,-0.000966,0.996982,-0.001887,0.500000,0.950000
5,5,-5.122294,-5.120582,0.815225,0.829816,0.500000,0.950000
